NDF v9.6h 11Sep15 rev 12Mar16 run 21/02/2026 16:28:02 Filename: 671x0101.dat Nuno Barradas (Laboratório de Feixes de Iões), Campus Tecnológico e Nuclear, Instituto Superior Técnico
batch 671130.spc                                                                    
str 671130s.str                                                                   
file 672015R1.odf                                                                  
geo 671130g.geo                                                                   
elements 13
 Ca    Fe    O     C     Si    Cl    Na    Mg    Al    S     Ti    K     Cs   
 channel elements... background
    74  0.88013E+03  0.48404E+02  0.48799E+03  0.26079E+03  0.18580E+02  0.19238E+00  0.13074E-01  0.25057E+00  0.29777E+01  0.21445E+02  0.67670E+02  0.34548E+00  0.19905E+02  0.17423E+01
    75  0.87958E+03  0.48375E+02  0.48775E+03  0.26047E+03  0.18569E+02  0.19225E+00  0.13078E-01  0.25042E+00  0.29765E+01  0.21431E+02  0.67628E+02  0.34527E+00  0.19894E+02  0.23650E+01
    76  0.87907E+03  0.48349E+02  0.48754E+03  0.26017E+03  0.18558E+02  0.19214E+00  0.13082E-01  0.25027E+00  0.29754E+01  0.21419E+02  0.67590E+02  0.34508E+00  0.19883E+02  0.23246E+01
    77  0.87861E+03  0.48326E+02  0.48735E+03  0.25989E+03  0.18548E+02  0.19203E+00  0.13086E-01  0.25014E+00  0.29745E+01  0.21408E+02  0.67555E+02  0.34490E+00  0.19874E+02  0.22836E+01
    78  0.87820E+03  0.48305E+02  0.48719E+03  0.25962E+03  0.18540E+02  0.19194E+00  0.13092E-01  0.25002E+00  0.29737E+01  0.21398E+02  0.67524E+02  0.34474E+00  0.19865E+02  0.22419E+01
    79  0.87784E+03  0.48286E+02  0.48705E+03  0.25937E+03  0.18532E+02  0.19185E+00  0.13098E-01  0.24992E+00  0.29731E+01  0.21389E+02  0.67497E+02  0.34460E+00  0.19858E+02  0.27863E+01
    80  0.87752E+03  0.48270E+02  0.48694E+03  0.25913E+03  0.18525E+02  0.19178E+00  0.13105E-01  0.24982E+00  0.29726E+01  0.21381E+02  0.67473E+02  0.34447E+00  0.19852E+02  0.39164E+01
    81  0.87724E+03  0.48256E+02  0.48685E+03  0.25891E+03  0.18519E+02  0.19171E+00  0.13112E-01  0.24974E+00  0.29722E+01  0.21374E+02  0.67452E+02  0.34436E+00  0.19846E+02  0.50457E+01
    82  0.87700E+03  0.48244E+02  0.48678E+03  0.25870E+03  0.18514E+02  0.19166E+00  0.13120E-01  0.24967E+00  0.29719E+01  0.21368E+02  0.67435E+02  0.34427E+00  0.19841E+02  0.61738E+01
    83  0.87680E+03  0.48234E+02  0.48674E+03  0.25851E+03  0.18509E+02  0.19161E+00  0.13128E-01  0.24961E+00  0.29718E+01  0.21363E+02  0.67421E+02  0.34419E+00  0.19838E+02  0.68027E+01
    84  0.87665E+03  0.48226E+02  0.48671E+03  0.25833E+03  0.18506E+02  0.19157E+00  0.13137E-01  0.24956E+00  0.29718E+01  0.21359E+02  0.67409E+02  0.34412E+00  0.19835E+02  0.69323E+01
    85  0.87653E+03  0.48220E+02  0.48671E+03  0.25816E+03  0.18503E+02  0.19154E+00  0.13147E-01  0.24953E+00  0.29719E+01  0.21356E+02  0.67401E+02  0.34407E+00  0.19833E+02  0.70604E+01
    86  0.87644E+03  0.48216E+02  0.48673E+03  0.25801E+03  0.18501E+02  0.19152E+00  0.13157E-01  0.24950E+00  0.29721E+01  0.21354E+02  0.67395E+02  0.34403E+00  0.19831E+02  0.71870E+01
    87  0.87639E+03  0.48213E+02  0.48676E+03  0.25787E+03  0.18499E+02  0.19150E+00  0.13168E-01  0.24948E+00  0.29724E+01  0.21352E+02  0.67392E+02  0.34401E+00  0.19831E+02  0.74789E+01
    88  0.87638E+03  0.48213E+02  0.48682E+03  0.25774E+03  0.18499E+02  0.19150E+00  0.13179E-01  0.24947E+00  0.29728E+01  0.21352E+02  0.67392E+02  0.34400E+00  0.19831E+02  0.79363E+01
    89  0.87639E+03  0.48214E+02  0.48689E+03  0.25762E+03  0.18499E+02  0.19150E+00  0.13191E-01  0.24947E+00  0.29734E+01  0.21352E+02  0.67394E+02  0.34400E+00  0.19832E+02  0.83918E+01
    90  0.87644E+03  0.48217E+02  0.48698E+03  0.25751E+03  0.18499E+02  0.19150E+00  0.13204E-01  0.24948E+00  0.29740E+01  0.21353E+02  0.67398E+02  0.34402E+00  0.19834E+02  0.88455E+01
    91  0.87652E+03  0.48222E+02  0.48709E+03  0.25741E+03  0.18500E+02  0.19152E+00  0.13217E-01  0.24950E+00  0.29747E+01  0.21355E+02  0.67405E+02  0.34405E+00  0.19836E+02  0.92262E+01
